season,season_id,match_id,provider_id,status,provider_status,phase,match_date_utc,match_date_local,local_time_utc_offset,home_team_id,home_official_name,away_team_id,away_official_name,home_score,away_score,round_name,match_week,stadium_name,city_name,win_reason,win_team_id,stadium_id,round_id,highlights_url,tickets_url,home_provider_id,home_short_name,home_acronym_name,home_media_name,home_country_code,away_provider_id,away_short_name,away_acronym_name,away_media_name,away_country_code
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::15fab6c3d4934435b04ea0ad02308c55,opta:Match:1l66s2la11n4kqj3rk4f1bmz8,FINISHED,Played,FULL_TIME,2025-03-15T00:00:00Z,2025-03-14T20:00:00,-04:00,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,6,0,,,Inter&Co Stadium,"Orlando, Florida",RegularTime,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,nwsl::Football_Stadium::4ccd0af81c4d409eaf99d63e185eb4f9,,https://www.amazon.com/nwsl,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::0922c0db04954feaa9928edaed7b8c98,opta:Match:1kijt5u0mpbchz8wk1hnw99uc,FINISHED,Played,FULL_TIME,2025-03-15T00:00:00Z,2025-03-14T19:00:00,-05:00,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,1,2,,,Shell Energy Stadium,"Houston, Texas",RegularTime,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,nwsl::Football_Stadium::8712697de6ee44f1bb0cc9269dde0a6e,,https://plus.nwslsoccer.com/home?from=%2F&utm_source=nwsl&utm_medium=homepage&utm_campaign=nwslsoccer,,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::b25348cccb264c0e8e2627551c31cff0,opta:Match:1lqwo3a6ltq9ijhpzyttq3k0k,FINISHED,Played,FULL_TIME,2025-03-15T16:45:00Z,2025-03-15T11:45:00,-05:00,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,3,1,,,CPKC Stadium,"Kansas City, Missouri",RegularTime,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,nwsl::Football_Stadium::ce3f5b2a2d1f4fb5ad3ff7144aefba33,,https://www.espn.com/watch/catalog/5cfc4100-6528-4970-8370-21007a36fe3e,,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::69a7d4ea37034ac39bb187f91ff8e840,opta:Match:1mvpfepz07gp2g8uy1i7g87x0,FINISHED,Played,FULL_TIME,2025-03-15T23:30:00Z,2025-03-15T17:30:00,-06:00,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,1,1,,,America First Field,"Sandy, Utah",Draw,,nwsl::Football_Stadium::fcab78502a1f4432abf5af4910f6f139,,https://ionnwsl.com/,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::76062d8d7aaa44d5bc069953f259ce75,opta:Match:1mb9u79qvmvy93e5jbcuh8xsk,FINISHED,Played,FULL_TIME,2025-03-16T00:00:00Z,2025-03-15T20:00:00,-04:00,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,1,1,,,Lynn Family Stadium,"Louisville, Kentucky",Draw,,nwsl::Football_Stadium::0c06251cd27b427d91f3295d8018154f,,https://plus.nwslsoccer.com/home?from=%2F&utm_source=nwsl&utm_medium=homepage&utm_campaign=nwslsoccer,,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::3114155112114d73a00ec74d39684a5d,opta:Match:1ng4p65m2plpsrvnd42x3udck,FINISHED,Played,FULL_TIME,2025-03-16T02:00:00Z,2025-03-15T19:00:00,-07:00,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,1,1,,,Lumen Field,"Seattle, Washington",Draw,,nwsl::Football_Stadium::5a196ebf1d69422880020401b49b2017,,https://plus.nwslsoccer.com/home?from=%2F&utm_source=nwsl&utm_medium=homepage&utm_campaign=nwslsoccer&_gl=1*1t5ir6p*_gcl_au*MTc5MDE4ODM4OC4xNzM5NDc1MDI2,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::f3b0318a39584b77b318574b7870b53e,opta:Match:1o0lpo3s9gqk4k1jh5033105w,FINISHED,Played,FULL_TIME,2025-03-16T22:50:00Z,2025-03-16T15:50:00,-07:00,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,1,1,,,BMO Stadium,"Los Angeles, California",Draw,,nwsl::Football_Stadium::b2af4f3aa2574314aae0327a7d817c8d,,https://www.espn.com/watch/catalog/5cfc4100-6528-4970-8370-21007a36fe3e,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::c854204c4351492f8bf1e0ef45ac3530,opta:Match:1oj25hulrz16qr3d9vncl9edw,FINISHED,Played,FULL_TIME,2025-03-22T02:00:00Z,2025-03-21T19:00:00,-07:00,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,1,1,,,Providence Park,"Portland, Oregon",Draw,,nwsl::Football_Stadium::f1f5cb502e8743f6b186bb5bd7022807,,https://www.amazon.com/nwsl,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::0bebb14ac1394bdea4bb466178321ce5,opta:Match:1p01qmhaxvdb0sbkv1vdmra50,FINISHED,Played,FULL_TIME,2025-03-22T23:00:00Z,2025-03-22T19:00:00,-04:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,1,2,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",RegularTime,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,https://plus.nwslsoccer.com/home?from=%2F&utm_source=nwsl&utm_medium=homepage&utm_campaign=nwslsoccer,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US
2025,nwsl::Football_Season::fad050beee834db88fa9f2eb28ce5a5c,nwsl::Football_Match::f3839461958e416abb79cb52914e9f46,opta:Match:1ph1bysj2dexxczyaafoq7vo4,FINISHED,Played,FULL_TIME,2025-03-22T23:30:00Z,2025-03-22T19:30:00,-04:00,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,0,2,,,Audi Field,"Washington, District of Columbia",RegularTime,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,nwsl::Football_Stadium::bd957621565b4c399ad0a51aefa5ddf2,,https://ionnwsl.com/,,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US
