player_id,combined_rating,attack_rating,defense_rating
nwsl::Football_Player::6fb7c24fe454404c899f51d0a7ea2e84,0.1910970082538119,0.07173078381584119,-0.07173078381584119
nwsl::Football_Player::6f371e0118d64bd0a1fce9f4cf6d52d1,0.18212480077304996,0.06297117622500689,-0.06297117622500689
nwsl::Football_Player::85023bcbe613492da8caaa35221257ed,0.1623832896421154,0.06866127356132033,-0.06866127356132033
nwsl::Football_Player::f3a1675054684f099f9675ac9cf04f19,0.14793696800558048,0.04330202888651882,-0.04330202888651882
nwsl::Football_Player::9b7fd5c1259c48b1a87f1cc0c10f713c,0.13291321677910226,0.053543330279555795,-0.053543330279555795
nwsl::Football_Player::6eb214e42ba44ea59f98afee41a268d0,0.12988807529206656,0.052935101430241736,-0.052935101430241736
nwsl::Football_Player::8f646310f20a489f84c92d5c4b831d1b,0.1267632071938665,0.043062760000806874,-0.043062760000806874
nwsl::Football_Player::c7c35bca896849439784a5cdee73a0b1,0.11494575122174375,0.04350885491919551,-0.04350885491919551
nwsl::Football_Player::0021a2896ee54ef191fb324dec97dd78,0.10659016890153428,0.03147403731483923,-0.03147403731483923
nwsl::Football_Player::f7648a59714e413fafca3d1acec0e69d,0.10452814383371081,0.03259663648556773,-0.03259663648556773
nwsl::Football_Player::3f841e6b66d94cdead98ab215e6e844b,0.1043897844606865,0.03694483198923322,-0.03694483198923322
nwsl::Football_Player::b59aacbdbb734601810422f27dff5ddb,0.103627245029693,0.038488468065457686,-0.038488468065457686
nwsl::Football_Player::eba535f02a004e97908fa57322f852c3,0.09600618849219235,0.03702814937504363,-0.03702814937504363
nwsl::Football_Player::04a1aad603eb46dd9c349c2ba91d2322,0.08913237175872739,0.04347011039657351,-0.04347011039657351
nwsl::Football_Player::bbe59fb4163c4684aa943695e7845645,0.08664425298914259,0.03573112238548043,-0.03573112238548043
nwsl::Football_Player::68b02adc0cac4f9280733b42cd06ddc2,0.08274473415137852,0.036853964651733795,-0.036853964651733795
nwsl::Football_Player::446bca9a37f94c40b40ff500f4dd6870,0.08148897195811987,0.02402781518213671,-0.02402781518213671
nwsl::Football_Player::738125313bdc48eda09c29b610520e26,0.07843376968065302,0.027228920687627278,-0.027228920687627278
nwsl::Football_Player::95d2c552a83342bc947134ce8db57d56,0.07648707989746148,0.030508833554978198,-0.030508833554978198
nwsl::Football_Player::a79161648fb0412187766de7176ab440,0.0759941227933427,0.025036444532153073,-0.025036444532153073
nwsl::Football_Player::cafe0fb40c194bfd95bebea739443cd7,0.07551721644094307,0.029459732495921747,-0.029459732495921747
nwsl::Football_Player::09958b13c0eb4f6da37c9de8dca9877a,0.07489208259984545,0.019691465246983154,-0.019691465246983154
nwsl::Football_Player::ea630eb197bb4762b4b8b4c1b7ef363c,0.07468137371229532,0.03091983823658635,-0.03091983823658635
nwsl::Football_Player::cac9bfef965b49f9a20bbc0deb15ccfa,0.07436780527266393,0.032400204429583385,-0.032400204429583385
nwsl::Football_Player::e8b4386d7df847f6a328dea38ddc55ce,0.07255550738749383,0.026743685660603447,-0.026743685660603447
nwsl::Football_Player::ff16e70c73b943e38662bc6d895edb92,0.07127467441757442,0.02669016547315795,-0.02669016547315795
nwsl::Football_Player::06897a454ecd4389a815a64dfb95ba2d,0.0710377407985364,0.01639841477931879,-0.01639841477931879
nwsl::Football_Player::78cf15f1649f4f158f04d3037cc2750f,0.0672137229333251,0.029524973908601537,-0.029524973908601537
nwsl::Football_Player::5fc1b3b61f604e8fb3ca8fe5a154cde9,0.06711056235823716,0.019309926641814905,-0.019309926641814905
nwsl::Football_Player::81f566b89fa04830b4b1657453e4f818,0.06325137727387248,0.02653980928405471,-0.02653980928405471
nwsl::Football_Player::eefb8531af1342a496d4e65ba1257e37,0.062044012163302145,0.016891580271424976,-0.016891580271424976
nwsl::Football_Player::eaa1ecbb20954389b35a972c41743b42,0.06104745533132587,0.019752793375311172,-0.019752793375311172
nwsl::Football_Player::f9aafcad554041328a5420822e10d5a0,0.060323533307591035,0.020147991959907796,-0.020147991959907796
nwsl::Football_Player::bbee9da0fc744ebcabc586c3232bf4be,0.06020525011575455,0.024533126552206515,-0.024533126552206515
nwsl::Football_Player::41bc212c8b704218a9bdd418e016cfe3,0.059971755111671056,0.018122912638706194,-0.018122912638706194
nwsl::Football_Player::9792e74df15347e7956b266647bfd2a6,0.059254285247257406,0.020620144348069223,-0.020620144348069223
nwsl::Football_Player::f866f99ea9e247179534881de6f30154,0.058650213509025405,0.02596517477639235,-0.02596517477639235
nwsl::Football_Player::f02a507bde074f68ac65cbd2ac77104b,0.05773673417120538,0.02072564861530897,-0.02072564861530897
nwsl::Football_Player::22fe350a7bf44f1f8e008c44d92b45f9,0.05724031552189751,0.013691475548998057,-0.013691475548998057
nwsl::Football_Player::84b30914edbb45ddb082f69074fb818a,0.05666998329619326,0.023090731071861274,-0.023090731071861274
nwsl::Football_Player::463e97cd35e944de9f49f54da30fd8c7,0.0565685218619188,0.015212878183031426,-0.015212878183031426
nwsl::Football_Player::d8f389524b654b238b386797cb3b1216,0.056146622391882506,0.016681138449492917,-0.016681138449492917
nwsl::Football_Player::a0b960ec400b4ad389c72e720e32e86d,0.055317585852542546,0.017299109591640723,-0.017299109591640723
nwsl::Football_Player::d570c9dcade14352bec26996bfab1c00,0.055289653392979345,0.020788710680909116,-0.020788710680909116
nwsl::Football_Player::0ff461d4b7864e4387af66c2fdaa3710,0.054851216242169404,0.015280924003954546,-0.015280924003954546
nwsl::Football_Player::ec556416f45b48879e56409269f13dcb,0.052306981139693697,0.011645048226643095,-0.011645048226643095
nwsl::Football_Player::3c58742afd5842708efeae28767d5d3c,0.051878594235996715,0.015217093358142841,-0.015217093358142841
nwsl::Football_Player::d2e295e660ac4110bb3ab9be9185c86d,0.051137721142696914,0.009773664008228627,-0.009773664008228627
nwsl::Football_Player::aca2fdf863f449bda03f5f46f28ed9f4,0.05102726440461781,0.024525311669099683,-0.024525311669099683
nwsl::Football_Player::405bbcc7f91848b4a28e72f45ffb7d55,0.05080565942076199,0.016753168058735203,-0.016753168058735203
nwsl::Football_Player::28fc705601404c39bf14420caeec6668,0.05048802148991958,0.020059311826596,-0.020059311826596
nwsl::Football_Player::48fbfdd7f8004d3cb8bd7ef56db89b4c,0.05006053229112564,0.010840996591996712,-0.010840996591996712
nwsl::Football_Player::a58cdc45fc0448a28cbd965d9601aaf7,0.04998793277967577,0.019138919624249136,-0.019138919624249136
nwsl::Football_Player::21b9db4547da430eb454d860966a8865,0.04957371060422023,0.015067635790288074,-0.015067635790288074
nwsl::Football_Player::fef02bf35a784dfc873b4addfc4e16a4,0.04829580254772443,0.026402930300951855,-0.026402930300951855
nwsl::Football_Player::925b70520fdb41b3afd6477937c4d93c,0.048151879329815385,0.02451213377064598,-0.02451213377064598
nwsl::Football_Player::0b39e888cd6f4316b0765895dcfdf2fb,0.04765377795495887,0.007873946307618234,-0.007873946307618234
nwsl::Football_Player::52f13396556b4dad93f22030d00cbf8b,0.04735546498192069,0.023336742547430317,-0.023336742547430317
nwsl::Football_Player::44789b184b6840b7b707d62b996ad090,0.04675745594967141,0.008709807870980857,-0.008709807870980857
nwsl::Football_Player::aa256aeb38a8454589438798a521ae12,0.045164664384342655,0.018391828216948996,-0.018391828216948996
nwsl::Football_Player::0647eef6fb274236a6776c40e84d6eb3,0.044998360828589865,0.011996198978343774,-0.011996198978343774
nwsl::Football_Player::3fb7c0ab25ef4b3db335ad6f5afe4e10,0.04471501379413681,0.014817041229711732,-0.014817041229711732
nwsl::Football_Player::dc5b62503b254bc7b911b31b48969494,0.04309390453109248,0.010362538724631859,-0.010362538724631859
nwsl::Football_Player::71105581a0a143b18ac92760cc09c609,0.04266998620760566,0.02043494860867525,-0.02043494860867525
nwsl::Football_Player::e0e778409f6442b7b1f2e2d55a5a8565,0.04227664808574185,0.022267916211465066,-0.022267916211465066
nwsl::Football_Player::8db3e5d0e2ae49d393de38c15744f7b2,0.04201291696603062,0.01799838780912648,-0.01799838780912648
nwsl::Football_Player::63930b6af7c94ec3bd5980802a154971,0.040407487252243454,0.014735595292175581,-0.014735595292175581
nwsl::Football_Player::c01844d3ed704fa0b1f0b75cfbf02f07,0.04020960224252595,0.008739343507266796,-0.008739343507266796
nwsl::Football_Player::23fbf942a9564991bb975594e94b02d7,0.039352059456580685,0.023006586663495598,-0.023006586663495598
nwsl::Football_Player::f2d4c582b99447489d38209626bc26af,0.038880852173230375,0.012576451871849297,-0.012576451871849297
nwsl::Football_Player::f1674817643d4409ae98e3f26ec72dc4,0.03837547436971679,0.009450718330225826,-0.009450718330225826
nwsl::Football_Player::ed7ee4eca97044dd97750b29c3850769,0.03833603229540922,0.01372153091387169,-0.01372153091387169
nwsl::Football_Player::15cbd2b4b39042eeb04d03affb712899,0.03615789275784741,0.01426964515717884,-0.01426964515717884
nwsl::Football_Player::452e1e88a12648b18de7e60d6da83626,0.036061156748783005,0.013590475558018494,-0.013590475558018494
nwsl::Football_Player::d9bb4ddad5e34f7b89ab4608dc8277d1,0.03605133164156354,0.023570897323827694,-0.023570897323827694
nwsl::Football_Player::a439341551034a09972c0d4efd10ccc0,0.03552557541033291,0.006530372244767768,-0.006530372244767768
nwsl::Football_Player::9088cd3919ae4facb366b7f4cf1ca493,0.035486478939888946,0.017543393584230176,-0.017543393584230176
nwsl::Football_Player::b7b10520cd77421e97f225c988f93e57,0.03542080915422185,0.015079141867555488,-0.015079141867555488
nwsl::Football_Player::0e4a7272e4b34cc8977c9623a1a09bf1,0.03429310955289811,0.012673399802402128,-0.012673399802402128
nwsl::Football_Player::e430381cd0da42f193b7801fc9f23009,0.033053161880762454,0.0038253242628157116,-0.0038253242628157116
nwsl::Football_Player::521bad7c3a2f49a185c968f9206da5b8,0.03303272439489192,0.013942814862814868,-0.013942814862814868
nwsl::Football_Player::e51fe8ea427c4f39894fce94ed9fadcd,0.03284630520557674,0.02175571792022505,-0.02175571792022505
nwsl::Football_Player::4d0fda5a57784bf59bcc4e1caa463716,0.03242863502563908,0.0034621624463660123,-0.0034621624463660123
nwsl::Football_Player::39fe0dbc3b0a49c0a46d405d30b7141d,0.03233729011362779,0.01833327791514278,-0.01833327791514278
nwsl::Football_Player::fed95d382879402f971b73910f1a8e2a,0.03219983753755786,0.010126676571712628,-0.010126676571712628
nwsl::Football_Player::e3732803fbc74097b03f22501baf27d7,0.032187102995284426,0.01051996253369254,-0.01051996253369254
nwsl::Football_Player::ad9acd5fa5cf475a87d9a92b99e682fd,0.0314738410265379,0.018209965650740643,-0.018209965650740643
nwsl::Football_Player::c8daea44150e40579e2c46716e16246e,0.0312276766017954,0.011494318344532541,-0.011494318344532541
nwsl::Football_Player::7d50dd7b6526453ea7be4ca492fdef5a,0.030996397261415842,0.02933774237934123,-0.02933774237934123
nwsl::Football_Player::d512157412184783822bc2cf21db09bf,0.029347597963102934,0.007250606386512518,-0.007250606386512518
nwsl::Football_Player::ac29e17a8bff414e8ede153e5067e250,0.02895783092759111,0.01820041685996158,-0.01820041685996158
nwsl::Football_Player::4b0092d3c4b148ce81259ba635ca7777,0.028830401948575616,0.010693735841211405,-0.010693735841211405
nwsl::Football_Player::a74c35267e4b4a689431f9d3be7522c6,0.02879520085656041,0.01787268154667502,-0.01787268154667502
nwsl::Football_Player::bebc6af83c4342a38467774e2d6603ca,0.028175942261453892,0.006980055435753424,-0.006980055435753424
